,precision,recall,f1,rouge-1,rouge-2,rouge-l,bleu,cosine_similarity,sentence_movers_similarity,latency,memory_usage
0,0.4277153571504309,0.3367449966158496,0.376817465514251,0.40342427341809506,0.1718649016111634,0.38778546798347013,0.0735201206010054,0.6616044847472903,0.7022493259088479,247.05173921585083,5218.12890625
0,0.46017360001509877,0.36092696013837905,0.4045522963919037,0.42789032746839334,0.19602530410116875,0.4146260254540462,0.08843793391174018,0.6816193848174247,0.715897492028064,208.51001501083374,5266.2578125
0,0.48033956611469747,0.3780299415403941,0.4230875782014395,0.44471778456827743,0.21409300964137154,0.4332240660050659,0.09631417625100533,0.6831576134806253,0.7325999153618815,207.29994344711304,5298.359375
0,0.47528356812791717,0.378624906854402,0.4214835710948683,0.44472825262417787,0.21621192796472374,0.43480468411357215,0.09483413042393624,0.6811716208314764,0.741705604309729,214.24142837524414,5357.0234375
0,0.4787502890020264,0.38053728879729753,0.4240311199524875,0.4483620624721539,0.21892637149011102,0.4387102508127205,0.09586156592295415,0.684062021312831,0.7403548374396395,212.2045407295227,5364.265625
0,0.4728133761475548,0.38060707361760965,0.42172909147490295,0.44087460170169634,0.21617328497011468,0.42995319954975897,0.09920742949918705,0.6853217331513908,0.7375150379787881,422.6272118091583,8533.8125
